"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Parent PID"
"8:41:17.1473720 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","","2140","384"
"8:41:17.1474439 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Console\FullScreen","NAME NOT FOUND","Desired Access: Read","2140","384"
"8:41:17.1475117 AM","conhost.exe","2864","RegOpenKey","HKLM\Hardware\DESCRIPTION\System","SUCCESS","Desired Access: Read","2140","384"
"8:41:17.1475884 AM","conhost.exe","2864","RegQueryValue","HKLM\HARDWARE\DESCRIPTION\System\Identifier","SUCCESS","Type: REG_SZ, Length: 34, Data: AT/AT COMPATIBLE","2140","384"
"8:41:17.1475974 AM","conhost.exe","2864","RegCloseKey","HKLM\HARDWARE\DESCRIPTION\System","SUCCESS","","2140","384"
"8:41:17.1476609 AM","conhost.exe","2864","Thread Create","","SUCCESS","Thread ID: 3988","2140","384"
"8:41:17.1481313 AM","conhost.exe","2864","Thread Exit","","SUCCESS","Thread ID: 2140, User Time: 0.0156250, Kernel Time: 0.0000000","2140","384"
"8:41:17.1533339 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1533488 AM","conhost.exe","2864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\conhost","NAME NOT FOUND","Length: 172","3988","384"
"8:41:17.1533738 AM","conhost.exe","2864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","","3988","384"
"8:41:17.1533810 AM","conhost.exe","2864","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read","3988","384"
"8:41:17.1535755 AM","conhost.exe","2864","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","3988","384"
"8:41:17.1535932 AM","conhost.exe","2864","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1536151 AM","conhost.exe","2864","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1536305 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ScreenColors","SUCCESS","Type: REG_DWORD, Length: 4, Data: 7","3988","384"
"8:41:17.1536545 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\PopupColors","SUCCESS","Type: REG_DWORD, Length: 4, Data: 245","3988","384"
"8:41:17.1536626 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\InsertMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","3988","384"
"8:41:17.1540364 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\QuickEdit","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","3988","384"
"8:41:17.1545589 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\FullScreen","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1616043 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\CodePage","NAME NOT FOUND","Length: 16","3988","384"
"8:41:17.1616572 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ScreenBufferSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 19660880","3988","384"
"8:41:17.1616719 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\WindowSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1638480","3988","384"
"8:41:17.1616832 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\WindowPosition","NAME NOT FOUND","Length: 16","3988","384"
"8:41:17.1616938 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\FontSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1617044 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\FontFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1617141 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\FontWeight","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1617257 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\FaceName","NAME NOT FOUND","Length: 76","3988","384"
"8:41:17.1617588 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\CursorSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 25","3988","384"
"8:41:17.1617715 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\HistoryBufferSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 50","3988","384"
"8:41:17.1617814 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\NumberOfHistoryBuffers","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4","3988","384"
"8:41:17.1617910 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\HistoryNoDup","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1618045 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable00","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1618153 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable01","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8388608","3988","384"
"8:41:17.1618252 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable02","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32768","3988","384"
"8:41:17.1619004 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable03","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421376","3988","384"
"8:41:17.1619089 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable04","SUCCESS","Type: REG_DWORD, Length: 4, Data: 128","3988","384"
"8:41:17.1619166 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable05","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8388736","3988","384"
"8:41:17.1619241 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable06","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32896","3988","384"
"8:41:17.1619319 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable07","SUCCESS","Type: REG_DWORD, Length: 4, Data: 12632256","3988","384"
"8:41:17.1619396 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable08","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421504","3988","384"
"8:41:17.1619472 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable09","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16711680","3988","384"
"8:41:17.1619552 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable10","SUCCESS","Type: REG_DWORD, Length: 4, Data: 65280","3988","384"
"8:41:17.1619630 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable11","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16776960","3988","384"
"8:41:17.1619707 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable12","SUCCESS","Type: REG_DWORD, Length: 4, Data: 255","3988","384"
"8:41:17.1619785 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable13","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16711935","3988","384"
"8:41:17.1619863 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable14","SUCCESS","Type: REG_DWORD, Length: 4, Data: 65535","3988","384"
"8:41:17.1619940 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ColorTable15","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16777215","3988","384"
"8:41:17.1620256 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\LoadConIme","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","3988","384"
"8:41:17.1620341 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ExtendedEditKey","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1621263 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\ExtendedEditkeyCustom","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1621359 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\WordDelimiters","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1621443 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\TrimLeadingZeros","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1621518 AM","conhost.exe","2864","RegQueryValue","HKCU\Console\EnableColorSelection","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3988","384"
"8:41:17.1621600 AM","conhost.exe","2864","RegCloseKey","HKCU\Console","SUCCESS","","3988","384"
"8:41:17.1621666 AM","conhost.exe","2864","RegCloseKey","HKCU\Console","SUCCESS","","3988","384"
"8:41:17.1621736 AM","conhost.exe","2864","RegCloseKey","HKCU","SUCCESS","","3988","384"
"8:41:17.1627063 AM","conhost.exe","2864","CreateFile","C:\Users\IEUser\Desktop\malware\cmd.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","3988","384"
"8:41:17.1658818 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1682489 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 7/13/2009 3:40:46 PM, LastAccessTime: 7/13/2009 3:40:46 PM, LastWriteTime: 7/13/2009 5:16:17 PM, ChangeTime: 9/21/2015 11:13:13 AM, FileAttributes: A","3988","384"
"8:41:17.1682580 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","3988","384"
"8:41:17.1703805 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1707708 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","3988","384"
"8:41:17.1708035 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.1709491 AM","conhost.exe","2864","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x73b60000, Image Size: 0x40000","3988","384"
"8:41:17.1709738 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","3988","384"
"8:41:17.1790461 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 532","3988","384"
"8:41:17.1794128 AM","conhost.exe","2864","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1794452 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","3988","384"
"8:41:17.1794517 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","AllocationSize: 2,945,024, EndOfFile: 2,944,004, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.1794682 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.1794920 AM","conhost.exe","2864","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","","3988","384"
"8:41:17.1795500 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeProcessSearchMode","NAME NOT FOUND","Length: 16","3988","384"
"8:41:17.1826112 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\cmd.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1841361 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\cmd.exe","SUCCESS","CreationTime: 9/21/2015 2:13:35 AM, LastAccessTime: 9/21/2015 2:13:35 AM, LastWriteTime: 11/20/2010 4:17:00 AM, ChangeTime: 9/21/2015 2:27:29 AM, FileAttributes: A","3988","384"
"8:41:17.1841472 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\cmd.exe","SUCCESS","","3988","384"
"8:41:17.1849236 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\cmd.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1897407 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\System32\cmd.exe","SUCCESS","CreationTime: 9/21/2015 2:13:35 AM, LastAccessTime: 9/21/2015 2:13:35 AM, LastWriteTime: 11/20/2010 4:17:00 AM, ChangeTime: 9/21/2015 2:27:29 AM, FileAttributes: A","3988","384"
"8:41:17.1901602 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\cmd.exe","SUCCESS","","3988","384"
"8:41:17.1908763 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\cmd.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1910490 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\cmd.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","3988","384"
"8:41:17.1910811 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\cmd.exe","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.1911340 AM","conhost.exe","2864","Load Image","C:\Windows\System32\cmd.exe","SUCCESS","Image Base: 0x4a5c0000, Image Size: 0x4c000","3988","384"
"8:41:17.1911530 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\cmd.exe","SUCCESS","","3988","384"
"8:41:17.1914353 AM","conhost.exe","2864","CreateFile","C:\Windows\System32\en-US\cmd.exe.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1914655 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\en-US\cmd.exe.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_WRITECOPY","3988","384"
"8:41:17.1914718 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\System32\en-US\cmd.exe.mui","SUCCESS","AllocationSize: 131,072, EndOfFile: 131,072, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.1914873 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\System32\en-US\cmd.exe.mui","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.1919824 AM","conhost.exe","2864","CloseFile","C:\Windows\System32\en-US\cmd.exe.mui","SUCCESS","","3988","384"
"8:41:17.1920736 AM","conhost.exe","2864","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","3988","384"
"8:41:17.1920916 AM","conhost.exe","2864","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1921056 AM","conhost.exe","2864","RegOpenKey","HKCU\Console\%SystemRoot%_system32_cmd.exe","NAME NOT FOUND","Desired Access: Read","3988","384"
"8:41:17.1921152 AM","conhost.exe","2864","RegOpenKey","HKCU\Console\%SystemRoot%\system32\cmd.exe","NAME NOT FOUND","Desired Access: Read","3988","384"
"8:41:17.1921229 AM","conhost.exe","2864","RegCloseKey","HKCU\Console","SUCCESS","","3988","384"
"8:41:17.1921293 AM","conhost.exe","2864","RegCloseKey","HKCU","SUCCESS","","3988","384"
"8:41:17.1984524 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read","3988","384"
"8:41:17.1984647 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1984845 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-US","NAME NOT FOUND","Length: 532","3988","384"
"8:41:17.1984914 AM","conhost.exe","2864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","","3988","384"
"8:41:17.1984993 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read","3988","384"
"8:41:17.1985062 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1985204 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-US","NAME NOT FOUND","Length: 532","3988","384"
"8:41:17.1985263 AM","conhost.exe","2864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","","3988","384"
"8:41:17.1985894 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale","REPARSE","Desired Access: Read","3988","384"
"8:41:17.1985974 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1986102 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale\Alternate Sorts","REPARSE","Desired Access: Read","3988","384"
"8:41:17.1986170 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale\Alternate Sorts","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1986283 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Language Groups","REPARSE","Desired Access: Read","3988","384"
"8:41:17.1986349 AM","conhost.exe","2864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Language Groups","SUCCESS","Desired Access: Read","3988","384"
"8:41:17.1986459 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Locale\00000409","SUCCESS","Type: REG_SZ, Length: 4, Data: 1","3988","384"
"8:41:17.1986553 AM","conhost.exe","2864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language Groups\1","SUCCESS","Type: REG_SZ, Length: 4, Data: 1","3988","384"
"8:41:17.1990205 AM","conhost.exe","2864","CreateFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.1991815 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","AllocationSize: 36,864, EndOfFile: 36,656, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.1991913 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:26:01 PM, ChangeTime: 9/21/2015 11:12:13 AM, FileAttributes: A","3988","384"
"8:41:17.1991995 AM","conhost.exe","2864","QueryAttributeInformationVolume","C:\Windows\Fonts\dosapp.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3988","384"
"8:41:17.1992113 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\dosapp.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3988","384"
"8:41:17.1992175 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","AllocationSize: 36,864, EndOfFile: 36,656, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.1992321 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\dosapp.fon","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.1992472 AM","conhost.exe","2864","QueryNameInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","Name: \Windows\Fonts\dosapp.fon","3988","384"
"8:41:17.1993005 AM","conhost.exe","2864","CloseFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","","3988","384"
"8:41:17.2039815 AM","conhost.exe","2864","CreateFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.2041637 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 6,336, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2041739 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:25:49 PM, ChangeTime: 9/21/2015 11:12:13 AM, FileAttributes: A","3988","384"
"8:41:17.2041822 AM","conhost.exe","2864","QueryAttributeInformationVolume","C:\Windows\Fonts\cga40woa.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3988","384"
"8:41:17.2041948 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\cga40woa.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3988","384"
"8:41:17.2042005 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 6,336, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2042193 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\cga40woa.fon","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.2042954 AM","conhost.exe","2864","QueryNameInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","Name: \Windows\Fonts\cga40woa.fon","3988","384"
"8:41:17.2043201 AM","conhost.exe","2864","CloseFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","","3988","384"
"8:41:17.2046717 AM","conhost.exe","2864","CreateFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.2048491 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 4,304, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2048580 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:25:50 PM, ChangeTime: 9/21/2015 11:12:13 AM, FileAttributes: A","3988","384"
"8:41:17.2048658 AM","conhost.exe","2864","QueryAttributeInformationVolume","C:\Windows\Fonts\cga80woa.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3988","384"
"8:41:17.2048759 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\cga80woa.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3988","384"
"8:41:17.2048812 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 4,304, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2048968 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\cga80woa.fon","SUCCESS","SyncType: SyncTypeOther","3988","384"
"8:41:17.2049108 AM","conhost.exe","2864","QueryNameInformationFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","Name: \Windows\Fonts\cga80woa.fon","3988","384"
"8:41:17.2049338 AM","conhost.exe","2864","CloseFile","C:\Windows\Fonts\cga80woa.fon","SUCCESS","","3988","384"
"8:41:17.2052532 AM","conhost.exe","2864","CreateFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3988","384"
"8:41:17.2054636 AM","conhost.exe","2864","QueryStandardInformationFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","AllocationSize: 12,288, EndOfFile: 8,368, NumberOfLinks: 2, DeletePending: False, Directory: False","3988","384"
"8:41:17.2054725 AM","conhost.exe","2864","QueryBasicInformationFile","C:\Windows\Fonts\ega40woa.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:26:04 PM, ChangeTime: 9/21/2015 11:12:14 AM, FileAttributes: A","3988","384"
"8:41:17.2055374 AM","conhost.exe","2864","QueryAttributeInformationVolume","C:\Windows\Fonts\ega40woa.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3988","384"
"8:41:17.2055482 AM","conhost.exe","2864","CreateFileMapping","C:\Windows\Fonts\ega40woa.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3988","384"
